date,sku,name,currentStock,dailyVelocity,netSales7d,netSales15d,netSales30d,netSales90d,status,daysRemaining,suggestedOrder
2026-04-28,DP-718-BEIGE,Dupatta,125,5.286,42,64,175,395,WATCH,23.6,351
2026-04-28,DP-718-BLACK,Dupatta,56,2.593,16,39,93,251,WATCH,21.6,177
2026-04-28,DP-718-NAVYBLUE,Dupatta,67,2.563,19,37,70,244,WATCH,26.1,164
2026-04-28,DP-721-WHITE,Dupatta,35,1.939,16,32,48,58,WATCH,18.1,139
2026-04-28,DP-DIGITAL-153,Dupatta,7,0.289,0,3,11,36,WATCH,24.2,19
2026-04-28,MS-DIGITAL-170,Shawl,33,1.44,7,24,60,144,WATCH,22.9,97
2026-04-28,SH-403-BEIGE,Shawl,3,0.126,1,0,4,4,WATCH,23.8,8
2026-04-28,SH-406-MUSTARD,Shawl,3,0.153,1,3,4,8,WATCH,19.6,11
2026-04-28,SH-407-BEIGE,Shawl,9,0.354,3,6,7,14,WATCH,25.4,23
2026-04-28,SH-500-WHITE,Shawl,3,0.183,2,2,3,8,WATCH,16.4,13
2026-04-28,SH-580-BLACK,Shawl,76,2.64,23,40,41,227,WATCH,28.8,162
2026-04-28,SH-580-MUSTARD,Shawl,22,0.993,7,17,17,126,WATCH,22.1,67
2026-04-28,SH-580-NEWGREEN,Shawl,41,2.067,17,31,34,224,WATCH,19.8,145
2026-04-28,SH-586-MAROON,Shawl,21,0.733,7,8,7,114,WATCH,28.6,45
2026-04-28,SH-587-NAVYBLUE,Shawl,41,1.62,15,16,30,219,WATCH,25.3,105
2026-04-28,ST-665-BEIGE,Stole,3,0.17,1,2,3,48,WATCH,17.6,12
2026-04-28,ST-668-BLACK,Stole,7,0.309,0,3,8,65,WATCH,22.6,21
2026-04-28,ST-668-RED,Stole,4,0.263,0,5,6,16,WATCH,15.2,20
2026-04-28,SC-LOTUS,SC-LOTUS,1152,53.818,471,752,1402,2265,WATCH,21.4,3692
2026-04-28,SH-119-DARKGREEN,Shawl,19,0.876,7,14,18,68,WATCH,21.7,60
2026-04-28,SH-119-NAVYBLUE,Shawl,13,0.541,2,8,19,126,WATCH,24.0,36
2026-04-28,SH-119-RANI,Shawl,27,1.152,7,13,32,251,WATCH,23.4,77
2026-04-28,CAP+WARMER-BLACK,Cap & Warmer Set,441,10.24,71,151,325,897,HEALTHY,43.1,481
2026-04-28,CAP+WARMER-CAMEL,Cap & Warmer Set,163,0.791,5,14,24,59,HEALTHY,206.0,0
2026-04-28,CAP+WARMER-LIGHTGREY,Cap & Warmer Set,218,1.047,8,14,31,93,HEALTHY,208.2,0
2026-04-28,CAP+WARMER-RED,Cap & Warmer Set,322,0.95,6,15,32,84,HEALTHY,339.1,0
2026-04-28,CAP-SINGLE-BLACK,Beanie Cap,153,2.223,15,34,67,215,HEALTHY,68.8,47
2026-04-28,CAP-SINGLE-COFFEE,Beanie Cap,83,0.273,1,6,9,32,HEALTHY,304.4,0
2026-04-28,CAP-SINGLE-MAROON,Beanie Cap,139,0.532,4,8,15,39,HEALTHY,261.3,0
2026-04-28,CHAIR-WAVES-GREY,Chair Cover,10,0.271,1,1,0,126,HEALTHY,36.8,14
2026-04-28,CURT-SHOWER-BLUE-7FT,Shower Curtain,23,0.405,4,5,9,15,HEALTHY,56.8,13
2026-04-28,CURT-TRANS-7FT,Curtain,37,0.431,3,3,3,162,HEALTHY,85.8,2
2026-04-28,CURT-TRANS-9FT,Curtain,248,3.197,30,47,64,104,HEALTHY,77.6,40
2026-04-28,DINE-CHAKRI-COFFEE,Table Cover,193,1.367,9,20,46,131,HEALTHY,141.2,0
2026-04-28,DINE-CHAKRI-MAROON,Table Cover,95,0.565,3,8,22,78,HEALTHY,168.2,0
2026-04-28,DINE-CHAKRI-WHITE,Table Cover,77,0.323,2,5,13,20,HEALTHY,238.3,0
2026-04-28,DINE-ORCHID-MAROON,Table Cover,359,7.932,56,117,268,545,HEALTHY,45.3,355
2026-04-28,DINE-POLKA-GOLDEN,Table Cover,695,8.153,41,130,373,651,HEALTHY,85.2,39
2026-04-28,DINE-POLKA-SILVER,Table Cover,58,0.159,0,0,4,19,HEALTHY,364.2,0
2026-04-28,DINE-POLKA-WHITE,Table Cover,542,6.916,50,112,211,371,HEALTHY,78.4,80
2026-04-28,DINE-PVC-WHITE,Table Cover,434,9.85,89,139,213,508,HEALTHY,44.1,453
2026-04-28,DM-AASAN,Prayer Mat,651,3.027,17,46,123,284,HEALTHY,215.1,0
2026-04-28,DM-JANAMAZ-COFFEE,Prayer Mat,52,0.245,1,5,10,19,HEALTHY,212.3,0
2026-04-28,DM-JANAMAZ-MAROON,Prayer Mat,220,1.477,8,26,50,150,HEALTHY,148.9,0
2026-04-28,DM-PRAYERMAT-BLUE,Prayer Mat,163,1.754,9,16,105,198,HEALTHY,92.9,0
2026-04-28,DM-PRAYERMAT-COFFEE,Prayer Mat,236,0.751,4,11,32,80,HEALTHY,314.3,0
2026-04-28,DM-PRAYERMAT-GREEN,Prayer Mat,44,1.089,7,17,38,86,HEALTHY,40.4,54
2026-04-28,DM-PRAYERMAT-MAROON,Prayer Mat,87,2.016,13,30,75,156,HEALTHY,43.2,94
2026-04-28,DP2-HV-101,Dupatta,23,0.423,4,6,8,19,HEALTHY,54.4,15
2026-04-28,DP2-HV-102,Dupatta,62,0.348,1,6,19,40,HEALTHY,178.0,0
2026-04-28,DP2-HV-103,Dupatta,10,0.241,2,3,7,18,HEALTHY,41.5,12
2026-04-28,DP2-HV-105,Dupatta,14,0.338,3,3,11,30,HEALTHY,41.4,16
2026-04-28,DP2-HV-106,Dupatta,20,0.202,2,2,4,19,HEALTHY,99.0,0
2026-04-28,DP2-HV-109,Dupatta,25,0.3,3,4,5,14,HEALTHY,83.2,2
2026-04-28,DP-701-BEIGE,Dupatta,53,0.896,8,11,24,53,HEALTHY,59.1,28
2026-04-28,DP-701-BLACK,Dupatta,64,0.183,1,3,7,17,HEALTHY,350.3,0
2026-04-28,DP-701-RANI,Dupatta,31,0.469,5,4,12,21,HEALTHY,66.1,11
2026-04-28,DP-702-NAVYBLUE,Dupatta,54,0.196,1,5,5,5,HEALTHY,275.5,0
2026-04-28,DP-703-BLACK,Dupatta,34,0.756,8,10,11,23,HEALTHY,45.0,34
2026-04-28,DP-703-NAVYBLUE,Dupatta,70,0.367,3,6,9,14,HEALTHY,190.7,0
2026-04-28,DP-703-RED,Dupatta,33,0.811,7,13,19,22,HEALTHY,40.7,40
2026-04-28,DP-704-BEIGE,Dupatta,147,3.923,27,56,130,354,HEALTHY,37.5,206
2026-04-28,DP-704-BLACK,Dupatta,37,0.931,5,18,31,71,HEALTHY,39.7,47
2026-04-28,DP-704-MAROON,Dupatta,71,0.546,4,8,18,34,HEALTHY,130.0,0
2026-04-28,DP-704-YELLOW,Dupatta,90,0.267,1,4,14,33,HEALTHY,336.9,0
2026-04-28,DP-705-MAROON,Dupatta,48,0.412,1,10,18,31,HEALTHY,116.6,0
2026-04-28,DP-705-PINK,Dupatta,30,0.949,10,13,14,22,HEALTHY,31.6,55
2026-04-28,DP-705-YELLOW,Dupatta,91,0.368,3,5,12,15,HEALTHY,247.2,0
2026-04-28,DP-710-WHITE,Dupatta,96,1.141,9,19,29,48,HEALTHY,84.1,7
2026-04-28,DP-718-GREY,Dupatta,146,0.917,7,11,26,111,HEALTHY,159.3,0
2026-04-28,DP-718-NEWGREEN,Dupatta,101,0.795,8,9,15,52,HEALTHY,127.1,0
2026-04-28,DP-718-PINK,Dupatta,91,2.08,18,26,60,118,HEALTHY,43.8,96
2026-04-28,DP-718-RED,Dupatta,74,1.526,10,21,56,145,HEALTHY,48.5,63
2026-04-28,DP-718-WHITE,Dupatta,440,7.999,54,121,270,624,HEALTHY,55.0,280
2026-04-28,DP-720-BLACK,Dupatta,39,0.307,3,4,6,14,HEALTHY,127.0,0
2026-04-28,DP-720-PISTA,Dupatta,42,0.259,3,3,3,7,HEALTHY,162.0,0
2026-04-28,DP-720-SKYBLUE,Dupatta,45,0.205,1,4,8,13,HEALTHY,219.6,0
2026-04-28,DP-722-WHITE,Dupatta,32,0.159,1,0,4,25,HEALTHY,200.7,0
2026-04-28,DP-724-DARKGREEN,Dupatta,133,0.946,6,10,37,141,HEALTHY,140.6,0
2026-04-28,DP-724-LIGHTPINK,Dupatta,188,0.546,4,7,10,100,HEALTHY,344.1,0
2026-04-28,DP-724-RED,Dupatta,119,2.913,32,36,40,88,HEALTHY,40.9,143
2026-04-28,DP-725-MAROON,Dupatta,423,1.202,4,20,57,174,HEALTHY,351.9,0
2026-04-28,DP-726-MULTI,Dupatta,335,7.93,56,114,255,675,HEALTHY,42.2,379
2026-04-28,DP-728-BEIGE,Dupatta,46,0.387,0,8,9,11,HEALTHY,118.9,0
2026-04-28,DP-728-GREY,Dupatta,70,0.24,2,0,0,5,HEALTHY,292.1,0
2026-04-28,DP-734-YELLOW,Dupatta,11,0.16,1,3,5,9,HEALTHY,68.5,3
2026-04-28,DP-735-PINK,Dupatta,53,0.254,2,4,7,12,HEALTHY,208.4,0
2026-04-28,DP-BANARASI-CHECK,Dupatta,213,2.573,10,45,105,361,HEALTHY,82.8,19
2026-04-28,DP-BARFI-BEIGE,Dupatta,28,0.158,2,1,2,9,HEALTHY,177.6,0
2026-04-28,DP-BARFI-BLACK,Dupatta,30,0.107,0,1,3,22,HEALTHY,279.3,0
2026-04-28,DP-BARFI-RANI,Dupatta,17,0.317,0,3,14,33,HEALTHY,53.7,12
2026-04-28,DP-BARFI-RED,Dupatta,10,0.163,0,2,6,16,HEALTHY,61.4,5
2026-04-28,DP-BUTY-WHITE,Dupatta,33,0.12,0,1,6,11,HEALTHY,274.2,0
2026-04-28,DP-DIAMOND,Dupatta,38,0.461,3,6,13,75,HEALTHY,82.4,4
2026-04-28,DP-DIGITAL-154,Dupatta,55,0.224,1,4,7,36,HEALTHY,245.7,0
2026-04-28,DP-DIGITAL-159,Dupatta,30,0.117,1,1,4,12,HEALTHY,256.1,0
2026-04-28,DP-FLOWER-BROWN,Dupatta,75,0.247,2,4,5,17,HEALTHY,304.2,0
2026-04-28,DP-FLOWER-WHITE,Dupatta,101,0.293,2,6,7,11,HEALTHY,344.5,0
2026-04-28,DP-FOOTBALL,Dupatta,82,0.248,0,2,11,32,HEALTHY,330.4,0
2026-04-28,DP-RAINBOW-WHITE,Dupatta,11,0.186,1,2,7,38,HEALTHY,59.1,6
2026-04-28,DP-SILKSTAR-BEIGE,Dupatta,7,0.131,0,2,4,11,HEALTHY,53.2,5
2026-04-28,FC-STAR,Scarf,46,0.993,8,17,24,32,HEALTHY,46.3,43
2026-04-28,GL-LONG-BLACK,Gloves,536,8.539,72,130,202,430,HEALTHY,62.8,232
2026-04-28,GLOVES-MAROON,Gloves,303,0.999,11,10,16,57,HEALTHY,303.4,0
2026-04-28,GL-SHORT-BEIGE,Gloves,313,5.393,47,82,119,247,HEALTHY,58.0,172
2026-04-28,GL-SHORT-BLACK,Gloves,459,6.203,51,101,145,272,HEALTHY,74.0,99
2026-04-28,GL-SHORT-WHITE,Gloves,331,1.931,14,36,49,76,HEALTHY,171.4,0
2026-04-28,KURTI-BLACK-L,Kurti,55,0.2,2,3,3,5,HEALTHY,275.2,0
2026-04-28,MS-666-BEIGE,Shawl,17,0.174,0,0,5,17,HEALTHY,97.7,0
2026-04-28,MS-666-DARKGREY,Shawl,73,0.597,5,8,12,64,HEALTHY,122.3,0
2026-04-28,MS-666-LIGHTGREY,Shawl,79,0.287,0,3,11,35,HEALTHY,275.2,0
2026-04-28,MS-987-BLACK,Shawl,33,1.062,6,10,27,305,HEALTHY,31.1,63
2026-04-28,MS-987-IVORY,Shawl,121,0.765,4,13,25,99,HEALTHY,158.1,0
2026-04-28,MS-987-MIX,Shawl,145,0.439,3,4,7,127,HEALTHY,330.1,0
2026-04-28,MS-987-WHITE,Shawl,151,0.963,0,11,35,112,HEALTHY,156.8,0
2026-04-28,MS-992-LIGHTBEIGE,Shawl,80,1.236,12,17,23,51,HEALTHY,64.7,31
2026-04-28,MS-992-LIGHTGREY,Shawl,36,0.385,2,9,10,22,HEALTHY,93.4,0
2026-04-28,MS-992-WHITE,Shawl,80,1.208,13,14,19,53,HEALTHY,66.2,29
2026-04-28,MS-993-DARKBEIGE,Shawl,22,0.222,2,2,6,25,HEALTHY,99.1,0
2026-04-28,MS-CHECKS-BEIGE,Shawl,59,0.463,4,7,10,25,HEALTHY,127.4,0
2026-04-28,MS-CHECKS-DARKBEIGE,Shawl,25,0.431,5,5,5,11,HEALTHY,58.0,14
2026-04-28,MS-CHECKS-DARKBROWN,Shawl,32,0.389,3,7,8,22,HEALTHY,82.2,3
2026-04-28,MS-CHECKS-GREY,Shawl,24,0.156,1,2,5,23,HEALTHY,153.8,0
2026-04-28,MS-CHECKS-WHITE,Shawl,28,0.151,1,0,4,20,HEALTHY,184.9,0
2026-04-28,MS-DAUR-BEIGE,Shawl,70,0.411,0,0,0,37,HEALTHY,170.3,0
2026-04-28,MS-DAUR-WHITE,Shawl,30,0.106,1,1,1,20,HEALTHY,282.9,0
2026-04-28,MS-DIGITAL-171,Shawl,47,0.13,0,0,4,11,HEALTHY,362.6,0
2026-04-28,MS-DIGITAL-172,Shawl,83,1.097,5,17,51,118,HEALTHY,75.7,16
2026-04-28,MS-DIGITAL-173,Shawl,20,0.185,1,2,9,25,HEALTHY,108.2,0
2026-04-28,MS-DIGITAL-174,Shawl,46,0.189,1,2,9,29,HEALTHY,242.9,0
2026-04-28,MS-DIGITAL-176-NAVY,Shawl,36,0.144,1,2,6,6,HEALTHY,250.3,0
2026-04-28,MS-DIGITAL-176-RANI,Shawl,48,0.197,1,3,9,18,HEALTHY,243.5,0
2026-04-28,MS-KINNAURI-MIX,Shawl,102,0.286,3,3,4,25,HEALTHY,356.8,0
2026-04-28,MS-KINNAURI-WHITE,Shawl,94,0.361,4,4,2,35,HEALTHY,260.5,0
2026-04-28,MUF-902-BLACK,Muffler,313,0.95,4,18,32,133,HEALTHY,329.6,0
2026-04-28,MUF-904,Muffler,980,3.073,27,45,65,177,HEALTHY,318.9,0
2026-04-28,MUF-907-CREME,Muffler,121,0.606,4,9,23,40,HEALTHY,199.6,0
2026-04-28,MUF-907-GREY,Muffler,304,1.2,8,16,39,147,HEALTHY,253.2,0
2026-04-28,SC-PLAIN-MAROON,Sofa Cover,893,15.008,110,260,406,734,HEALTHY,59.5,458
2026-04-28,SET(1201)-1-GRN,Scarf,117,1.324,11,23,30,32,HEALTHY,88.4,2
2026-04-28,SET(1201)-1-YEL,Scarf,89,1.038,8,19,25,31,HEALTHY,85.7,4
2026-04-28,SF-32,Scarf,334,1.165,9,16,32,106,HEALTHY,286.6,0
2026-04-28,SH-130-BLACK,Shawl,47,0.152,0,3,4,4,HEALTHY,309.5,0
2026-04-28,SH-133-BEIGE,Shawl,10,0.246,0,5,6,7,HEALTHY,40.6,12
2026-04-28,SH-260-CREAM,Shawl,29,0.226,0,1,9,50,HEALTHY,128.4,0
2026-04-28,SH-300-COFFEE,Shawl,355,0.985,8,14,24,79,HEALTHY,360.4,0
2026-04-28,SH-300-GREY,Shawl,121,0.339,2,6,11,28,HEALTHY,357.2,0
2026-04-28,SH-313-MAROON,Shawl,46,0.224,0,3,6,31,HEALTHY,205.3,0
2026-04-28,SH-342-NAVYBLUE,Shawl,69,0.473,3,6,13,85,HEALTHY,146.0,0
2026-04-28,SH-342-RED,Shawl,60,0.256,0,0,0,23,HEALTHY,234.8,0
2026-04-28,SH-400-GAJARI,Shawl,34,0.128,0,2,3,15,HEALTHY,266.1,0
2026-04-28,SH-400-LIGHT,Shawl,56,0.269,2,3,7,43,HEALTHY,208.4,0
2026-04-28,SH-401-BEIGE,Shawl,15,0.109,0,1,5,11,HEALTHY,137.3,0
2026-04-28,SH-401-BLACK,Shawl,38,0.198,0,2,7,29,HEALTHY,191.8,0
2026-04-28,SH-401-MAROON,Shawl,7,0.148,0,0,5,10,HEALTHY,47.2,6
2026-04-28,SH-401-NAVYBLUE,Shawl,21,0.13,1,2,4,6,HEALTHY,160.9,0
2026-04-28,SH-401-WHITE,Shawl,29,0.204,0,0,7,13,HEALTHY,142.4,0
2026-04-28,SH-402-BLACK,Shawl,18,0.15,1,3,3,12,HEALTHY,119.6,0
2026-04-28,SH-402-WHITE,Shawl,14,0.278,3,3,5,12,HEALTHY,50.3,11
2026-04-28,SH-403-BLACK,Shawl,37,0.185,1,3,8,13,HEALTHY,200.1,0
2026-04-28,SH-404-RANI,Shawl,33,0.181,2,2,3,6,HEALTHY,182.4,0
2026-04-28,SH-405-BLACK,Shawl,481,1.57,5,27,66,274,HEALTHY,306.3,0
2026-04-28,SH-405-RED,Shawl,43,0.188,2,2,4,6,HEALTHY,229.2,0
2026-04-28,SH-405-ROSE,Shawl,38,0.58,0,10,16,37,HEALTHY,65.6,14
2026-04-28,SH-406-BEIGE,Shawl,6,0.183,2,2,3,8,HEALTHY,32.8,10
2026-04-28,SH-406-BLACK,Shawl,67,0.324,3,4,8,17,HEALTHY,207.0,0
2026-04-28,SH-406-WHITE,Shawl,45,0.44,4,6,10,22,HEALTHY,102.3,0
2026-04-28,SH-407-WHITE,Shawl,10,0.13,0,0,2,23,HEALTHY,77.1,2
2026-04-28,SH-413-BEIGE,Shawl,40,0.218,1,4,9,19,HEALTHY,183.3,0
2026-04-28,SH-413-BLACK,Shawl,26,0.573,5,8,10,55,HEALTHY,45.3,26
2026-04-28,SH-413-NAVYBLUE,Shawl,48,0.2,0,0,0,18,HEALTHY,240.0,0
2026-04-28,SH-493-BLACK,Shawl,63,0.249,2,4,4,25,HEALTHY,253.3,0
2026-04-28,SH-493-MAROON,Shawl,49,0.352,1,5,23,37,HEALTHY,139.4,0
2026-04-28,SH-493-RANI,Shawl,12,0.117,1,1,4,12,HEALTHY,102.4,0
2026-04-28,SH-500-BLACK,Shawl,70,0.627,4,10,18,71,HEALTHY,111.6,0
2026-04-28,SH-500-MAROON,Shawl,34,0.286,1,7,9,26,HEALTHY,118.9,0
2026-04-28,SH-500-MUSTARD,Shawl,37,0.255,2,4,4,31,HEALTHY,144.9,0
2026-04-28,SH-512-BEIGE,Shawl,15,0.113,1,0,2,8,HEALTHY,132.3,0
2026-04-28,SH-514-BLACK,Shawl,40,0.123,1,0,3,8,HEALTHY,325.5,0
2026-04-28,SH-514-WHITE,Shawl,32,0.148,0,0,3,22,HEALTHY,216.0,0
2026-04-28,SH-579-MUSTARD,Shawl,15,0.122,0,2,4,6,HEALTHY,122.7,0
2026-04-28,SH-579-RUST,Shawl,116,0.322,2,4,12,43,HEALTHY,360.2,0
2026-04-28,SH-580-FEROZI,Shawl,44,0.526,5,7,9,36,HEALTHY,83.7,3
2026-04-28,SH-580-MAROON,Shawl,51,1.525,11,25,20,237,HEALTHY,33.4,86
2026-04-28,SH-580-RANI,Shawl,52,0.395,2,9,11,25,HEALTHY,131.5,0
2026-04-28,SH-583-COFFEE,Shawl,131,1.032,7,9,36,191,HEALTHY,126.9,0
2026-04-28,SH-583-MEHANDI,Shawl,41,1.153,8,14,38,146,HEALTHY,35.6,63
2026-04-28,SH-583-MUSTARD,Shawl,24,0.5,0,6,8,114,HEALTHY,48.0,21
2026-04-28,SH-585-MAROON,Shawl,51,0.517,4,4,6,152,HEALTHY,98.6,0
2026-04-28,SH-585-MUSTARD,Shawl,39,0.927,6,12,21,184,HEALTHY,42.1,44
2026-04-28,SH-586-GREEN,Shawl,8,0.146,0,1,5,31,HEALTHY,54.7,5
2026-04-28,SH-586-RANI,Shawl,34,0.331,0,4,12,35,HEALTHY,102.6,0
2026-04-28,SH-587-BLACK,Shawl,80,2.303,17,20,66,442,HEALTHY,34.7,127
2026-04-28,SH-587-FEROZI,Shawl,47,0.406,4,4,5,58,HEALTHY,115.7,0
2026-04-28,SH-587-MAROON,Shawl,116,1.063,11,10,16,115,HEALTHY,109.1,0
2026-04-28,SH-587-NEWGREEN,Shawl,45,1.002,7,10,32,170,HEALTHY,44.9,45
2026-04-28,SH-843-MAROON,Shawl,38,0.469,3,8,12,52,HEALTHY,81.0,4
2026-04-28,SH-843-MUSTARD,Shawl,65,0.652,4,8,22,105,HEALTHY,99.7,0
2026-04-28,SH-843-RANI,Shawl,9,0.156,0,0,0,14,HEALTHY,57.9,5
2026-04-28,SH-DIGITAL-178,Shawl,41,0.25,2,3,9,14,HEALTHY,164.1,0
2026-04-28,SH-DIGITAL-179,Shawl,73,0.421,2,10,11,30,HEALTHY,173.4,0
2026-04-28,SH-DIGITAL-180,Shawl,11,0.18,0,3,4,19,HEALTHY,61.2,5
2026-04-28,SH-DIGITAL-181,Shawl,100,0.315,0,3,12,44,HEALTHY,317.6,0
2026-04-28,ST-503-NEWGREEN,Stole,91,0.47,4,6,11,43,HEALTHY,193.7,0
2026-04-28,ST-504-RANI,Stole,33,0.172,0,3,4,15,HEALTHY,191.6,0
2026-04-28,ST-604-RANI,Stole,8,0.144,0,1,8,12,HEALTHY,55.4,5
2026-04-28,ST-610-BLACK,Stole,62,0.374,3,4,14,26,HEALTHY,165.9,0
2026-04-28,ST-610-RANI,Stole,11,0.308,2,6,8,18,HEALTHY,35.8,17
2026-04-28,ST-651-COFFEE,Stole,48,0.24,1,4,10,33,HEALTHY,199.6,0
2026-04-28,ST-651-MAROON,Stole,24,0.291,0,4,9,31,HEALTHY,82.5,2
2026-04-28,ST-654-NAVYBLUE,Stole,6,0.117,1,2,2,6,HEALTHY,51.2,5
2026-04-28,ST-654-NEWGREEN,Stole,109,0.353,2,8,8,23,HEALTHY,308.6,0
2026-04-28,ST-654-RANI,Stole,10,0.247,2,4,5,17,HEALTHY,40.6,12
2026-04-28,ST-655-BLACK,Stole,58,0.554,3,9,20,62,HEALTHY,104.8,0
2026-04-28,ST-655-COFFEE,Stole,38,0.244,0,3,9,24,HEALTHY,155.5,0
2026-04-28,ST-655-NAVYBLUE,Stole,57,0.2,0,0,6,18,HEALTHY,285.0,0
2026-04-28,ST-655-NEWGREEN,Stole,68,0.404,2,7,16,39,HEALTHY,168.2,0
2026-04-28,ST-655-RANI,Stole,88,0.299,2,5,8,28,HEALTHY,294.6,0
2026-04-28,ST-663-RANI,Stole,17,0.378,0,0,0,34,HEALTHY,45.0,17
2026-04-28,ST-664-BLACK,Stole,21,0.348,2,5,9,66,HEALTHY,60.4,10
2026-04-28,ST-667-BLACK,Stole,27,0.363,1,9,10,53,HEALTHY,74.4,6
2026-04-28,ST-667-GREY,Stole,17,0.211,0,0,0,19,HEALTHY,80.5,2
2026-04-28,TC-DAISY-WHITE,Table Cover,199,2.127,13,33,80,172,HEALTHY,93.5,0
2026-04-28,TC-DESIGNER-MAROON,Table Cover,339,4.52,38,58,125,320,HEALTHY,75.0,68
2026-04-28,TC-FRILLS-WHITE,Table Cover,646,7.834,60,124,206,497,HEALTHY,82.5,59
2026-04-28,TC-PETALS-BLUE,Table Cover,113,0.575,3,9,25,51,HEALTHY,196.6,0
2026-04-28,TC-PETALS-COFFEE,Table Cover,115,0.319,2,4,14,28,HEALTHY,360.8,0
2026-04-28,TC-PETALS-MAROON,Table Cover,113,0.415,4,5,10,18,HEALTHY,272.1,0
2026-04-28,TC-POLKA-GOLDEN,Table Cover,519,8.911,56,104,380,988,HEALTHY,58.2,283
2026-04-28,TC-POLKA-WHITE,Table Cover,539,7.183,54,87,233,724,HEALTHY,75.0,108
2026-04-28,TC-PVC-GOLD,Table Cover,80,0.853,9,9,18,35,HEALTHY,93.8,0
2026-04-28,TC-PVC-SILVER,Table Cover,605,10.317,74,163,295,776,HEALTHY,58.6,324
2026-04-28,TC-PVC-WHITE,Table Cover,520,9.301,59,170,281,591,HEALTHY,55.9,317
2026-04-28,TC-RANGOLI,Table Cover,594,11.013,83,176,319,561,HEALTHY,53.9,397
2026-04-28,TC-ROSY-PINK,Table Cover,279,5.376,46,81,130,235,HEALTHY,51.9,205
2026-04-28,TC-ROUND-BEIGE,Table Cover,332,3.267,23,55,102,155,HEALTHY,101.6,0
2026-04-28,TC-SQUARE-BROWN,Table Cover,174,3.188,30,38,71,216,HEALTHY,54.6,113
2026-04-28,TC-TANLOOMS-CREAM,Table Cover,21,0.189,0,3,5,18,HEALTHY,111.2,0
2026-04-28,TC-TARTAN-BLUE,Table Cover,117,0.339,3,6,6,7,HEALTHY,344.9,0
2026-04-28,TC-TARTAN-MAROON,Table Cover,120,0.645,6,10,13,14,HEALTHY,186.0,0
2026-04-28,SC-PLAIN-COFFEE,SC-PLAIN-COFFEE,713,6.871,30,113,264,1023,HEALTHY,103.8,0
2026-04-28,SK-GLOSSY-BEIGE,SK-GLOSSY-BEIGE,64,0.267,0,0,0,24,HEALTHY,240.0,0
2026-04-28,SK-THUMB,SK-THUMB,295,1.033,0,0,0,93,HEALTHY,285.5,0
2026-04-28,DP-725-RANI,Dupatta,249,1.092,7,17,38,89,HEALTHY,228.0,0
2026-04-28,FM-CREAM,Refrigerator Cover,467,2.867,0,0,0,258,HEALTHY,162.9,0
2026-04-28,SH-586-BLACK,Shawl,67,0.27,0,0,10,13,HEALTHY,247.8,0
2026-04-28,ST-670-BLACK,Stole,237,6.262,36,83,183,1192,HEALTHY,37.8,327
2026-04-28,ST-670-MAROON,Stole,138,3.569,21,53,106,542,HEALTHY,38.7,183
2026-04-28,SH-843-COFFEE,Shawl,41,0.567,2,14,18,47,HEALTHY,72.4,10
2026-04-28,SH-119-COFFEE,Shawl,21,0.64,5,9,16,61,HEALTHY,32.8,37
2026-04-28,SH-119-MAROON,Shawl,68,2.033,16,29,42,233,HEALTHY,33.4,115
2026-04-28,SH-119-MUSTARD,Stole,55,0.614,4,9,10,125,HEALTHY,89.6,0
2026-04-28,SH-119-NEWGREEN,Shawl,177,0.811,0,0,0,73,HEALTHY,218.2,0
2026-04-28,SH-119-ROYALBLUE,Stole,47,0.25,2,3,6,32,HEALTHY,188.1,0
2026-04-28,ST-671-BLACK,Shawl,240,1.75,10,32,49,191,HEALTHY,137.1,0
2026-04-28,CAP-FEARLESS,Cap,8,0.19,2,2,4,8,HEALTHY,42.1,9
2026-04-28,CAP-PINK,Cap,23,0.113,1,1,4,8,HEALTHY,204.1,0
2026-04-28,DP-702-MAROON,Dupatta,34,0.485,5,6,10,11,HEALTHY,70.2,10
2026-04-28,DP-701-ROYALBLUE,Dupatta,25,0.179,2,2,3,4,HEALTHY,139.9,0
2026-04-28,HOP-SH-419-BLACK,Shawl,50,0.158,1,2,3,37,HEALTHY,315.9,0
2026-04-28,HOP-SH-419-NAVYBLUE,Shawl,51,1.239,14,15,17,23,HEALTHY,41.2,60
2026-04-28,HOP-SH-420-NAVYBLUE,Shawl,66,0.203,2,3,3,8,HEALTHY,324.8,0
2026-04-28,HOP-SH-523-CREAM,Shawl,23,0.163,1,3,5,11,HEALTHY,141.4,0
2026-04-28,SF-1010,Stoles,34,0.113,1,2,2,2,HEALTHY,301.7,0
2026-04-28,SF-37,Stole,37,0.108,1,1,4,4,HEALTHY,341.8,0
2026-04-28,SF-01-YELLOW,Scarf,188,1.019,12,12,12,12,HEALTHY,184.5,0
2026-04-28,SF-01-PINK,Scarf,187,1.019,12,12,12,12,HEALTHY,183.5,0
2026-04-28,SF-01-ORANGE,Scarf,186,1.104,13,13,13,13,HEALTHY,168.5,0
2026-04-28,SF-02,Scarf,186,1.189,14,14,14,14,HEALTHY,156.4,0
2026-04-28,SF-03,Scarf,187,1.104,13,13,13,13,HEALTHY,169.4,0
2026-04-28,SF-04,Scarf,183,1.359,16,16,16,16,HEALTHY,134.7,0
2026-04-28,AP-REDBLACK-1,Apron,635,0.975,4,17,39,132,OVERSTOCK,651.1,0
